1.967572,7.262304,11.733624
2.216511,4.983559,11.101703
4.638875,-0.071809,5.423988
4.294190,0.684581,3.652695
4.485682,2.877155,6.515488
4.686748,3.528225,7.989971
4.744195,3.556949,7.942098
4.275041,3.576098,7.606988
4.351638,3.336734,7.501668
4.284616,3.825037,7.750607
4.428234,3.681418,7.760181
4.112274,3.595248,7.750607
4.073976,3.700568,7.913374
4.064401,3.681418,7.865501
3.978230,3.719717,7.884651
4.006954,3.786739,7.846352
4.073976,3.585673,7.817628
4.150572,3.509076,7.654861
4.217594,3.576098,7.578265
4.246317,3.556949,7.425072
4.179296,3.556949,7.415497
4.188870,3.480353,7.386774
3.920783,3.231414,7.109111
3.509076,3.030348,6.553787
3.039923,1.153735,4.093124
1.737783,-0.675007,1.632463
2.264384,-0.177129,3.576098
0.847349,3.126094,9.751690
-5.529309,3.556949,14.988975
-8.679339,0.703730,15.123018
